Feature ID	Taxon	Confidence
491356459fe55a6e034078ce11f7c1ac	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Acanthopleuribacterales;D_4__Acanthopleuribacteraceae;D_5__Acanthopleuribacter;D_6__bacterium N2yML4	0.9999960099773965
69c13a9f0b6697048bdf5d77885d0ed3	D_0__Bacteria;D_1__Planctomycetes;D_2__028H05-P-BN-P5;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete	0.9101268705162964
d08eafda75a0f5b2826ad8aeb8099b2b	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j	0.7051105679030388
439926839dcfc9cd26bc495284e1c53f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.998175834839655
ea352305e58083f4a0b16befb2a76241	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae	0.9990628358258684
67e314a10f0806e97beb8a5f380ff9ac	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Acanthopleuribacterales;D_4__Acanthopleuribacteraceae;D_5__Acanthopleuribacter	0.93899199138751
c225e52daeea753758c666e115e41db3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.8739629960404482
5bae49e55b97927185c2f34ea4175baa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Erythrobacter	0.9982160591608564
abd26b2c8a22eef8c4e4b075491adf5e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola	0.7340046644771929
9b1d88b921709a25d6130f04ea1bc3b5	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__marine metagenome;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome	0.9918807781011476
77a09c3b0e34dc1039b8c6d05f24c2a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured marine bacterium	0.9999996741347805
e775bbde8e145f18103610bc3f4a8042	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae;D_5__Candidatus Fritschea;D_6__Candidatus Syngnamydia salmonis	0.9864216866464118
450f079f240137b6cac7b60cee19d21b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Tenderiales;D_4__Tenderiaceae;D_5__Candidatus Tenderia;D_6__uncultured gamma proteobacterium	0.9841220129981292
ad0b01029bd2ee5ea7f522c1ec811d0a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__Owenweeksia	0.9999963599441093
02f811fa3dc85facf5aaa50cd95e4bb2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9964140368209932
c65ff544f1cac258ec5f7d28cdcc4b90	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__marine metagenome;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome	0.999428642392021
0cdbc266c91f2072f426e6b2a6123d96	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter;D_6__bioreactor metagenome	0.9024522994445661
14ea39f941260d5da2bb3ab0287e5c3e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.998166303550038
4eae1518b5e01e7963c1da1d1b441a9c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Methylophagaceae	0.9937595359633605
d41da680c520617aab3c29f5506396c5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	0.8471162531720026
7e2450cc3901708975125614f9c5ca49	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9337957540385062
62b7b991382dc584094ec47a0c5d18e8	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Leifsonia	0.9643457829617167
7b529991d3722fca307767c14d8ccde1	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Pteriomorphia;D_9__Ostreoida;D_10__Crassostrea angulata	0.954961123563052
b8431e1c8e63bfc2c65ac26e890c8a99	D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9023871596080079
bc6a21292a9133426d434659acde5799	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured marine bacterium	0.998350584451744
55f6a4109224768bb0bf59c0f6407c84	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.853965540334548
81396edcdb8406afc9e158db49dc2e4d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinilabiliaceae;D_5__Carboxylicivirga	0.9999998154883317
4b957b5540e17af203b0eaca153040e9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Marinicella	0.8690949797797787
7c964006928ead08aeb82fb5a5805125	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula;D_6__Planctomycetaceae bacterium FC18	0.9999954237043888
b31f668cc6e04ec45226a32c2b212fbf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9922597451362084
a30152cc6814e96610fccd2d6b59a41a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.9999920076175011
c9c030741594ca59597e35a0c1e9472a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.999999963093067
267fb3a8fc91c4ddc949544114e654e5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9998441871062977
3f9061a5e4d1438e801ef267c9f91675	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Fulvivirga;D_6__uncultured deep-sea bacterium	0.8647613342750161
7705847779fc6c1377cb419c9447b922	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Reinekea	0.9976510827764835
3b7ac676dec76d7d9ddcc57b4f3c916f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiohalorhabdales;D_4__Thiohalorhabdaceae;D_5__Granulosicoccus	0.7280445699710334
bf409c73e84deb8901e094efaed0aed9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Congregibacter	0.7069601097850051
46aa8e913a833a016d97bbe555b4f5b0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9993279549735554
a1015fd03b3d2171b792da1f7ed43f30	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Photobacterium	0.9977500869467244
ad9e645ed846afe0ba56b8cb41200b10	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;D_6__uncultured deep-sea bacterium	0.9928708648979733
6f0b50ff9920a88647600bf2b650805b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseovarius	0.8319900789785037
0178757b04467aaac01b34ac523d333b	D_0__Bacteria	0.9999996828952871
3412445ef6e43568da1838191e67646b	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__Blastocatella;D_6__uncultured marine bacterium	0.9996184008859584
3a581b696c3de92f416b49a133f2efb4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.713288137017874
37abb8f0a6d4bc9b9e0c685d7ae01c0e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__Neptuniibacter	0.999928449558963
e275e6b29ea3e57bbb7d73d353db884c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9637281715164545
ea66ae408e5e51b171b445e7b6cf8c52	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8378225342671691
a41425e913c493b466c1685c4919944a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas	0.997803180081855
5ae375796977e407ee82e0acf84834d5	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter;D_6__Arcobacter sp. UDC415	0.758482750372155
ae73e1c83bed985d8be675cf07f276b9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Robiginitalea;D_6__bacterium AMSU	0.7103599557641265
006299963171d3ee505bd35000a3ff2a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured	0.9999999884964608
c49cff0616bf3b24119c8d19a39b84d2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	0.9999996206811331
2634088edb8e0f70b9838c5d8063dba9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999999998520562
8b3c3021ef1c920ac296542c4756a2ec	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__Arenicella;D_6__Arenicella chitinivorans	0.9281643318882807
5180a5ead74a6203a90798bced3ee12e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria	0.7438022359749563
cc49e039fd5c8e0cde1ed621b26397ed	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Lewinella	0.9034165981112215
cf397f09c77c2fc2d8f956a90c1c56eb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aureisphaera;D_6__Aureisphaera salina	0.999879426315175
f0979ca4d612076a0b60b20e04c0736e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Sedimenticolaceae;D_5__uncultured;D_6__uncultured deep-sea bacterium	0.9216085098426237
5f3f73d2f871ce47a5f32c6b43284f07	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured microorganism	0.7697207214988548
549057973fcda90c93842a15a6d88e6f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured	0.9999999887445001
9c96b4a53c1a5e66e19ebd81a231eeae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured;D_6__uncultured bacterium BS2	0.7647978737734051
b21e7081652a709927a02fd5610cf26c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Thalassotalea	0.9923312587672837
eeeddbdcee14daf8bb08449719bbfb21	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas	0.9126342042680772
0ba2e800054be3fb5ebdbf7eb0256289	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured;D_4__uncultured Legionellales bacterium;D_5__uncultured Legionellales bacterium;D_6__uncultured Legionellales bacterium	0.9403195690094304
29176b3c611e6bc9b4d787d70dd47d5e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9996171653901439
d7d783066b104f2e02369addea802259	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9781517456487429
248808f2d9706856bc51cc91b75d1596	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.9974561996291925
4df1b4b12703c44b8076eb7cdbf40d42	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.8338038989905182
d8bec23a2faa9f1ac95e4ac5c9392e0f	D_0__Bacteria;D_1__Planctomycetes;D_2__028H05-P-BN-P5;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete	0.9953340371930937
ab323e85f5f076e319c7035fe0740544	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9988423744785868
1772b61334605b1cbd0f53579d83c4a7	D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10	0.9882382089137302
f655bd300fcf5ce7928d7563f8449244	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9999909340380067
381bc179970dceb88f388ab1a3943716	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae;D_5__Oleiphilus;D_6__Oleiphilus sp. HI0067	0.8152543151297038
d20be32042613a7d370c8abf09407eb9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured Cytophagaceae bacterium;D_6__uncultured Cytophagaceae bacterium	0.9099583729995585
1ebf8dc338eb7e004c3fcfe2ce0c12ca	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Gilvibacter;D_6__uncultured Bacteroidetes bacterium	0.7027563053843003
b11e3f4df2faa60cc54e8ac47ec961c1	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__uncultured;D_6__uncultured bacterium	0.9999986632821684
56f668bb87886411e6ba0548ba668c46	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured;D_6__uncultured Pseudomonas sp.	0.718814870996597
fe5086105d305a1d9495799d663d2437	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured;D_6__bacterium enrichment culture clone 25(2013)	0.9266477505198222
fe5627b005183d26f305a106f6c41990	D_0__Bacteria	0.9999374038886459
915c7fedfd9f3c948ef6f212477bf7af	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus;D_6__uncultured marine archaeon TS10C286	0.9109917120554318
a032dacfba537654e2ab15e81c83d26c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured;D_6__uncultured Micavibrio sp.	0.9247374806473823
47bbf40b11ff831b1b521a552497d87d	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured verrucomicrobium DEV007;D_6__uncultured verrucomicrobium DEV007	0.865886085217574
672cd429571071dce63153466cde832e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999999998558086
707b65f25b6bd907dca476f3465450aa	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__Spiroplasmataceae;D_5__Spiroplasma	0.7824109373106103
b1ed027fe73e09d8ab5d6e93602d6d0a	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__A4b	0.9663763239736481
a13267c572183d9c611bf688dff2ad50	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	0.9999712134905083
0987908452dbfb8170e38e27e2ff8010	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__Methyloceanibacter;D_6__Methyloceanibacter superfactus	0.7755137593489521
6dee178eac573c80b5857dce0b1a2154	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__unidentified bacterium wb1_D18;D_4__unidentified bacterium wb1_D18;D_5__unidentified bacterium wb1_D18;D_6__unidentified bacterium wb1_D18	0.8556730571947058
be00c10e773090dfc33cc2cbe0d9687d	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__Spiroplasmataceae;D_5__Spiroplasma	0.8671379375376671
2ff754ad398cf71270cf87c631a6eb5f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9789408893504252
024894df83d426881b767fc285991e50	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae	0.8737458567449087
5891eb09545d452e1430b78b91513e19	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9451023900519628
9ca2784ca843b6794f47e8b505f18f6a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured;D_6__uncultured Lewinella sp.	0.9650155438179006
74926b142dcab0b2f6fb1204daff7dde	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02;D_6__uncultured deep-sea bacterium	0.9958277454226782
012308ea1a934af5961c4151d9734ebf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.9777068093514257
196969d5ef0afee478430b397f003dcd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	0.99454032695145
bfed4e37e0d93538fa9f9e2b422986b8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9990087654124833
79539ec6fb499cc15fcc60c3f0b97a4e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.9971183615857089
685b462a6fcf452b5a3d7f5f02362db0	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Gimesiaceae;D_5__uncultured;D_6__uncultured Planctomyces clone 7F15	0.9996116784929228
d92323c24de461cbbfa5b5c912980a53	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9999962198367763
04eb6b69d2875e858a3445a8ce5539a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9994782593840348
66a3dc0513cd2a46b1ad2c63db8e0bbe	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA10353 marine group;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9945439735265806
45789a3080797b88cb753d6e593a49f6	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Euryarchaeota archaeon SCGC AAA286-E23;D_4__Euryarchaeota archaeon SCGC AAA286-E23;D_5__Euryarchaeota archaeon SCGC AAA286-E23;D_6__Euryarchaeota archaeon SCGC AAA286-E23	0.9274670873052431
5a57db306fe27d703bba868f477bcc25	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured organism;D_6__uncultured organism	0.8928841733054742
b0eb265b28f140d976f80ff7d5de57b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__uncultured;D_6__uncultured Desulfobacterales bacterium	0.9856749601184898
f977b326c3574286674448d2a31c4fd6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured;D_6__uncultured gamma proteobacterium Sva0318	0.9813361831679682
51416752c8ffd0adeadc0fb56adad43c	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.999990599767719
198df23e7e9cb8d403b7ab57e2d81b17	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae	0.8225578478634888
e8023db3cc112157c02b99da81a0deaa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.999818928878422
361ecc719f6b69f3f13edf94f4497c72	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Portibacter;D_6__uncultured deep-sea bacterium	0.8117349707763372
aaea1fc0c5bff68eec29f598e2435ac7	D_0__Bacteria;D_1__Planctomycetes;D_2__028H05-P-BN-P5;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete	0.9264655634994771
0c53331f47c0ece86de1b6703667273c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	0.999999682211562
2dd7f70303db3dde7cef63e9fc4ef071	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__Neptuniibacter	0.7621102317736305
5d16a35b5056b94a2b9d1c68e4461339	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.8510593062166353
35235ce8b92c077b51c52f4a1d136131	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__Fuerstia;D_6__uncultured organism	0.955125004467074
a3f1cd1a245987f3353f5d70fcbe4431	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured Bacteroidetes/Chlorobi group bacterium	0.9991932770007852
9bc4d5edf33001ffe15aac08f0a293e8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	0.9999994095424333
b92ffe076c9c4cd0e64190595384cdc0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9916467437929903
72c1209969f2f55f69caa46f71c97bb4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9849531538869268
3141276e14a6abbd4fc6b499de7e1127	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.906086396120567
ac771b066c4a7556b3c689b3317b7783	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Altererythrobacter	0.9039227895769819
7f10e57705f7d10a9747f66987519465	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula	0.9999920496569759
56f29e478961ebee26c7682e0841d48e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Lewinella;D_6__Lewinella cohaerens DSM 23179	0.995464911586818
84576dedce4ef9f0291456c40e2a58b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;D_6__bacterium enrichment culture clone 57	0.9789211435343488
8361aac354539ec5bd12cfcd8c2e0b66	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Halomonas	0.9987874353925238
41482ab4ebacbf1c4c2b2515489b83ca	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.998851704070521
30caf1b5b4dfcdbb1c655c0fee6ad939	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Thioalkalispiraceae	0.9195899667028928
76d122194c724d945a8051e7dd131344	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9867331711262018
61dd02ebc9b58acfb0bd1c30f20690f5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.999859708623591
9ca51757a12b3324574bc3e65409bdcf	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__EC3;D_4__uncultured proteobacterium;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.9999923294625455
0919a8bc01984e91138fc82140517498	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oceaniserpentilla	0.7533367246913383
4f91890dfdde3a7533e72bf25f8d23e4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9999989737984964
09d07532ebeb15ad998f0a8b9a4ba985	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9558478128636658
